account_id,account_name,plan_tier,user_segment,device_platform,acquisition_channel,recipe_saves,account_age_days,contract_value_aud,churned_90d,upgraded_90d
acc_001337,Miller-Hall Kitchen,free,budget_cooking,ios,influencer,65,523,0.0,False,False
acc_001338,White-King Kitchen,premium,health_fitness,ios,app_store_search,132,483,81.18,True,False
acc_001339,Jones Household,free,family_planning,ios,social_media,163,692,0.0,True,False
acc_001340,Young Household,free,health_fitness,ios,referral,141,310,0.0,False,False
acc_001341,Scott Household,premium,foodie,android,organic_search,84,56,73.43,False,False
acc_001342,Harris-Walker Kitchen,premium,family_planning,android,app_store_search,94,471,77.79,True,False
acc_001343,Carter & Robinson,free,health_fitness,web,paid_social,74,410,0.0,False,False
acc_001344,Lee Household,premium,foodie,ios,referral,167,33,85.13,False,False
acc_001345,Baker & Harris,free,family_planning,ios,paid_social,33,272,0.0,False,False
acc_001346,The Joness,free,dietary_specific,ios,influencer,29,143,0.0,False,False
acc_001347,Baker & Anderson,free,dietary_specific,ios,app_store_search,55,255,0.0,True,False
acc_001348,Nelson & Anderson,premium,family_planning,android,social_media,43,348,93.17,False,False
acc_001349,Adams Family,free,health_fitness,android,organic_search,0,71,0.0,False,False
acc_001350,Clark & Thomas,free,budget_cooking,ios,paid_social,40,520,0.0,False,False
acc_001351,Thomas Household,free,foodie,ios,influencer,35,368,0.0,False,False
acc_001352,The Jacksons,premium,health_fitness,web,social_media,12,666,87.68,False,False
acc_001353,Thompson-Taylor Kitchen,free,dietary_specific,android,organic_search,28,316,0.0,False,False
acc_001354,Clark-Wilson Kitchen,free,family_planning,ios,social_media,49,241,0.0,False,False
acc_001355,Thompson-Smith Kitchen,family,dietary_specific,ios,app_store_search,129,499,128.63,False,False
acc_001356,Wright Household,premium,family_planning,ios,app_store_search,177,469,66.43,False,False
acc_001357,Walker Household,premium,dietary_specific,ios,influencer,74,206,84.17,False,False
acc_001358,Walker Household,family,health_fitness,android,app_store_search,147,633,124.74,False,False
acc_001359,Clark Family,premium,health_fitness,ios,social_media,58,505,96.1,False,False
acc_001360,Hall & Thompson,premium,family_planning,ios,social_media,70,413,78.97,False,False
acc_001361,Walker Household,premium,foodie,android,organic_search,84,516,76.35,False,False
acc_001362,Martin Household,premium,foodie,android,social_media,161,692,88.3,False,False
acc_001363,Young-White Kitchen,family,budget_cooking,ios,organic_search,84,282,125.42,False,False
acc_001364,Carter Household,free,health_fitness,ios,app_store_search,128,554,0.0,False,False
acc_001365,Scott Family,free,dietary_specific,android,organic_search,158,37,0.0,False,False
acc_001366,Moore Family,premium,health_fitness,ios,social_media,108,449,77.05,False,False
acc_001367,The Wilsons,family,health_fitness,android,referral,172,143,136.33,False,False
acc_001368,King Household,family,dietary_specific,ios,social_media,89,336,130.63,False,False
acc_001369,Lee Family,free,family_planning,android,app_store_search,52,486,0.0,False,False
acc_001370,Hall Family,free,budget_cooking,ios,social_media,62,595,0.0,False,False
acc_001371,King Family,free,foodie,ios,social_media,166,102,0.0,False,False
acc_001372,Garcia Family,free,family_planning,android,app_store_search,130,151,0.0,True,False
acc_001373,Hall & Clark,premium,family_planning,ios,app_store_search,96,98,70.31,True,False
acc_001374,The Smiths,premium,health_fitness,ios,organic_search,104,320,82.57,True,False
acc_001375,Thomas Household,free,health_fitness,ios,referral,26,535,0.0,False,False
acc_001376,Miller & Moore,premium,foodie,ios,referral,177,280,79.78,False,False
acc_001377,Scott & Jones,family,foodie,android,organic_search,28,373,129.92,False,False
acc_001378,The Johnsons,family,health_fitness,web,organic_search,30,587,131.9,False,False
acc_001379,Taylor Household,premium,budget_cooking,web,social_media,140,224,79.45,False,False
acc_001380,Allen & White,premium,health_fitness,android,social_media,28,651,78.67,False,False
acc_001381,The Lewiss,free,health_fitness,ios,app_store_search,43,684,0.0,True,False
acc_001382,King Household,free,budget_cooking,ios,app_store_search,126,720,0.0,True,False
acc_001383,The Rodriguezs,free,foodie,android,app_store_search,36,663,0.0,False,True
acc_001384,The Taylors,premium,dietary_specific,android,social_media,46,223,80.14,True,False
acc_001385,The Allens,free,health_fitness,ios,social_media,49,50,0.0,True,False
acc_001386,Jackson-Harris Kitchen,free,dietary_specific,android,app_store_search,60,357,0.0,False,False
acc_001387,Thompson Household,premium,health_fitness,ios,social_media,15,44,90.82,False,True
acc_001388,White Household,free,budget_cooking,android,app_store_search,27,109,0.0,False,False
acc_001389,Wright Family,free,budget_cooking,ios,paid_social,104,300,0.0,True,False
acc_001390,Lewis & Smith,premium,family_planning,ios,referral,57,162,65.29,True,False
acc_001391,The Halls,free,dietary_specific,ios,app_store_search,4,694,0.0,False,False
acc_001392,Robinson & Taylor,premium,foodie,ios,app_store_search,120,147,62.59,False,False
acc_001393,Brown-Wright Kitchen,premium,family_planning,ios,app_store_search,33,51,64.6,False,False
acc_001394,Davis Household,family,dietary_specific,android,influencer,105,562,122.7,False,False
acc_001395,Johnson-Anderson Kitchen,family,foodie,ios,referral,130,38,133.33,False,False
acc_001396,King & Carter,free,family_planning,ios,referral,51,555,0.0,False,False
acc_001397,Rodriguez Household,premium,foodie,ios,paid_social,129,54,78.44,False,False
acc_001398,Allen & White,family,health_fitness,android,influencer,3,165,121.81,True,False
acc_001399,Harris-Smith Kitchen,premium,dietary_specific,ios,social_media,1,640,70.98,False,False
acc_001400,Young Family,family,dietary_specific,ios,influencer,38,656,130.56,False,False
acc_001401,Carter Household,premium,foodie,ios,social_media,76,358,86.78,False,False
acc_001402,Williams Household,free,dietary_specific,android,paid_social,70,541,0.0,False,False
acc_001403,Carter & Miller,free,foodie,android,referral,84,279,0.0,False,False
acc_001404,Walker Family,premium,foodie,ios,app_store_search,71,258,95.1,False,False
acc_001405,The Moores,premium,health_fitness,ios,app_store_search,68,155,69.8,False,False
acc_001406,Jones & Davis,premium,foodie,android,paid_social,100,166,79.98,False,False
acc_001407,Nelson & Allen,premium,health_fitness,ios,paid_social,88,241,83.95,True,False
acc_001408,The Johnsons,free,health_fitness,ios,app_store_search,161,194,0.0,False,False
acc_001409,The Greens,free,family_planning,ios,app_store_search,143,144,0.0,False,False
acc_001410,Moore & Martin,family,health_fitness,android,paid_social,17,451,125.45,False,False
acc_001411,Harris & Davis,free,budget_cooking,android,organic_search,79,278,0.0,False,False
acc_001412,Scott & Taylor,premium,dietary_specific,ios,app_store_search,1,256,85.86,False,False
acc_001413,White-Carter Kitchen,premium,family_planning,ios,referral,41,187,63.27,False,False
acc_001414,Green-Harris Kitchen,premium,family_planning,android,paid_social,102,729,92.88,True,False
acc_001415,Carter-Brown Kitchen,premium,dietary_specific,ios,social_media,119,498,78.76,False,False
acc_001416,Rodriguez Family,free,foodie,web,paid_social,60,142,0.0,False,True
acc_001417,Smith & White,premium,dietary_specific,ios,referral,110,666,75.81,True,False
acc_001418,The Robinsons,premium,foodie,ios,app_store_search,156,700,77.31,False,True
acc_001419,Harris Household,free,foodie,ios,organic_search,45,528,0.0,False,False
acc_001420,The Williamss,free,health_fitness,ios,app_store_search,41,107,0.0,True,False
acc_001421,The Whites,family,health_fitness,ios,referral,108,554,130.06,False,False
acc_001422,Davis Family,free,dietary_specific,ios,social_media,151,577,0.0,False,False
acc_001423,The Lees,premium,health_fitness,android,referral,150,115,79.92,False,False
acc_001424,Green Household,premium,dietary_specific,android,social_media,129,66,71.65,False,False
acc_001425,Green Household,free,dietary_specific,ios,referral,180,183,0.0,False,False
acc_001426,The Thompsons,premium,budget_cooking,android,app_store_search,119,246,83.93,False,False
acc_001427,Green Household,family,budget_cooking,android,social_media,64,407,128.21,False,False
acc_001428,The Robinsons,family,health_fitness,android,social_media,140,703,123.88,True,False
acc_001429,Martin Family,free,family_planning,ios,paid_social,100,138,0.0,False,False
acc_001430,The Jacksons,free,budget_cooking,android,referral,158,461,0.0,False,False
acc_001431,Nelson & Lewis,free,health_fitness,ios,referral,37,319,0.0,False,False
acc_001432,Davis Household,family,health_fitness,android,influencer,28,725,135.08,False,False
acc_001433,Rodriguez & Carter,premium,foodie,android,organic_search,58,337,77.74,False,False
acc_001434,Taylor & Moore,premium,budget_cooking,ios,organic_search,84,643,86.15,False,False
acc_001435,Allen Family,premium,health_fitness,ios,organic_search,31,448,82.91,False,False
acc_001436,Lee Family,family,family_planning,ios,app_store_search,144,395,136.07,False,False
acc_001437,King Household,free,budget_cooking,ios,app_store_search,111,313,0.0,True,False
acc_001438,Wilson Household,free,family_planning,ios,app_store_search,118,526,0.0,False,False
acc_001439,The Scotts,free,foodie,ios,app_store_search,47,30,0.0,True,False
acc_001440,Johnson & Harris,premium,health_fitness,ios,app_store_search,175,417,77.2,False,False
acc_001441,The Adamss,free,family_planning,android,influencer,122,161,0.0,True,False
acc_001442,Taylor-Adams Kitchen,free,health_fitness,android,referral,121,530,0.0,False,True
acc_001443,King-Thompson Kitchen,family,foodie,ios,app_store_search,94,356,131.29,False,False
acc_001444,Williams-Thompson Kitchen,premium,health_fitness,web,social_media,109,474,89.73,False,False
acc_001445,The Thompsons,family,foodie,ios,app_store_search,19,460,142.18,False,False
acc_001446,Harris Family,premium,health_fitness,ios,app_store_search,37,672,83.54,False,False
acc_001447,Adams-Scott Kitchen,free,health_fitness,android,app_store_search,95,570,0.0,False,False
acc_001448,The Carters,free,foodie,android,app_store_search,105,198,0.0,False,True
acc_001449,Williams Family,premium,family_planning,android,app_store_search,6,573,72.09,False,False
acc_001450,Walker Family,family,health_fitness,ios,app_store_search,74,47,134.01,False,False
acc_001451,Garcia-Jackson Kitchen,free,family_planning,ios,paid_social,1,582,0.0,False,False
acc_001452,Baker Family,premium,foodie,ios,social_media,57,633,77.1,False,False
acc_001453,The Thomass,free,foodie,ios,influencer,15,453,0.0,False,False
acc_001454,Anderson Family,premium,family_planning,web,social_media,159,285,81.63,False,False
acc_001455,Garcia & King,family,budget_cooking,android,app_store_search,139,59,140.72,False,False
acc_001456,Miller Household,premium,dietary_specific,android,app_store_search,71,47,81.07,False,False
acc_001457,Thomas Household,family,health_fitness,ios,app_store_search,166,397,129.42,False,False
acc_001458,The Scotts,free,family_planning,ios,social_media,72,587,0.0,True,False
acc_001459,Garcia Family,premium,health_fitness,android,app_store_search,137,591,79.31,True,False
acc_001460,Thompson & Anderson,premium,budget_cooking,ios,organic_search,153,640,75.34,True,False
acc_001461,The Kings,free,health_fitness,ios,app_store_search,164,288,0.0,False,False
acc_001462,Lewis Family,premium,health_fitness,ios,referral,102,251,77.58,False,False
acc_001463,The Youngs,free,dietary_specific,android,organic_search,30,449,0.0,False,False
acc_001464,Rodriguez-Jones Kitchen,free,health_fitness,android,app_store_search,58,721,0.0,True,False
acc_001465,The Rodriguezs,premium,family_planning,android,app_store_search,124,466,86.02,False,False
acc_001466,Anderson Family,family,foodie,ios,organic_search,172,657,120.95,False,False
acc_001467,Adams Family,free,foodie,ios,social_media,60,227,0.0,True,False
acc_001468,Miller Family,premium,foodie,web,app_store_search,85,546,84.07,False,False
acc_001469,King & Green,premium,foodie,ios,app_store_search,68,534,78.33,False,False
acc_001470,The Robinsons,free,foodie,ios,app_store_search,89,201,0.0,True,False
acc_001471,Wilson & Taylor,premium,dietary_specific,ios,social_media,150,207,77.57,False,False
acc_001472,Scott Household,premium,health_fitness,ios,app_store_search,106,684,81.3,False,False
acc_001473,Wilson-Lee Kitchen,family,family_planning,ios,app_store_search,165,305,128.51,False,False
acc_001474,Thompson & Robinson,premium,health_fitness,ios,referral,151,102,73.12,True,False
acc_001475,The Smiths,premium,family_planning,web,influencer,121,70,83.1,False,False
acc_001476,Jones-Lewis Kitchen,premium,health_fitness,ios,referral,168,449,92.86,False,False
acc_001477,Thompson Family,free,budget_cooking,web,app_store_search,25,218,0.0,False,False
acc_001478,Taylor Household,premium,foodie,ios,organic_search,108,46,78.48,True,False
acc_001479,The Greens,premium,dietary_specific,ios,social_media,22,34,78.62,False,False
acc_001480,Martin Household,premium,family_planning,ios,influencer,56,186,84.08,False,False
acc_001481,Clark-Miller Kitchen,free,dietary_specific,android,referral,96,244,0.0,True,False
acc_001482,Miller & White,premium,budget_cooking,ios,app_store_search,152,17,92.43,False,False
acc_001483,Lewis Household,free,budget_cooking,android,organic_search,148,47,0.0,True,False
acc_001484,Martin & Lewis,free,family_planning,web,social_media,54,296,0.0,False,False
acc_001485,Anderson-Clark Kitchen,family,family_planning,ios,referral,99,709,123.12,False,False
acc_001486,Thomas-Clark Kitchen,free,foodie,android,app_store_search,38,75,0.0,True,False
acc_001487,Wilson Family,premium,family_planning,ios,referral,8,452,88.05,False,False
acc_001488,Lewis-King Kitchen,premium,foodie,ios,referral,140,137,89.63,True,False
acc_001489,White-Lee Kitchen,free,foodie,ios,social_media,55,350,0.0,False,False
acc_001490,Carter Household,premium,family_planning,android,influencer,158,724,80.81,False,False
acc_001491,Green Family,premium,foodie,android,app_store_search,177,134,74.23,False,False
acc_001492,Wright-Walker Kitchen,free,family_planning,ios,app_store_search,102,85,0.0,True,False
acc_001493,Wilson Household,premium,health_fitness,web,organic_search,125,177,81.46,False,False
acc_001494,The Carters,premium,budget_cooking,ios,app_store_search,150,428,76.0,False,False
acc_001495,Miller-Hall Kitchen,family,family_planning,web,social_media,28,33,136.74,False,False
acc_001496,Clark Household,premium,health_fitness,ios,social_media,69,180,82.89,False,False
acc_001497,Young Household,premium,foodie,ios,social_media,98,19,90.93,False,False
acc_001498,Adams Household,free,foodie,ios,influencer,36,687,0.0,True,False
acc_001499,Green Family,premium,dietary_specific,web,referral,10,319,81.9,True,False
acc_001500,The Robinsons,free,health_fitness,ios,paid_social,44,577,0.0,False,False
acc_001501,Robinson Family,premium,foodie,web,paid_social,164,202,96.45,True,False
acc_001502,Wright Family,family,health_fitness,ios,referral,142,29,120.42,True,False
acc_001503,Young Family,free,dietary_specific,ios,app_store_search,152,347,0.0,False,False
acc_001504,The Adamss,family,health_fitness,ios,influencer,168,691,126.59,False,False
acc_001505,Smith & Adams,premium,health_fitness,ios,organic_search,115,597,74.9,False,False
acc_001506,Wright & King,free,family_planning,android,organic_search,10,329,0.0,False,False
acc_001507,Jackson Family,premium,dietary_specific,android,organic_search,130,292,85.28,False,False
acc_001508,Jones-Walker Kitchen,premium,dietary_specific,web,app_store_search,97,53,72.22,False,False
acc_001509,Allen Family,premium,dietary_specific,android,social_media,34,192,87.13,True,False
acc_001510,Robinson-Garcia Kitchen,premium,health_fitness,ios,paid_social,104,611,94.29,False,False
acc_001511,Adams & Martin,premium,budget_cooking,ios,referral,122,580,75.69,False,False
acc_001512,Miller Household,free,family_planning,ios,social_media,155,271,0.0,True,False
acc_001513,Rodriguez & Nelson,free,health_fitness,ios,app_store_search,74,82,0.0,False,False
acc_001514,The Lewiss,premium,foodie,android,organic_search,18,591,75.97,True,False
acc_001515,Anderson-Smith Kitchen,free,foodie,ios,referral,98,701,0.0,False,False
acc_001516,Nelson-Allen Kitchen,family,foodie,ios,app_store_search,59,358,129.68,False,False
acc_001517,Jackson Household,premium,dietary_specific,android,paid_social,8,572,82.13,True,False
acc_001518,The Scotts,premium,family_planning,ios,social_media,85,599,64.5,False,False
acc_001519,The Johnsons,premium,family_planning,ios,influencer,57,339,81.08,False,False
acc_001520,Hall-Scott Kitchen,premium,health_fitness,web,referral,107,245,64.42,False,False
acc_001521,Anderson & Hall,premium,foodie,ios,app_store_search,10,484,67.28,False,False
acc_001522,Williams Household,premium,health_fitness,android,social_media,57,145,79.85,False,False
acc_001523,Jackson & Miller,premium,foodie,web,influencer,22,379,68.31,False,False
acc_001524,Taylor-Rodriguez Kitchen,free,budget_cooking,android,referral,88,15,0.0,False,False
acc_001525,Wright & Rodriguez,premium,family_planning,android,app_store_search,12,421,67.41,True,False
acc_001526,The Walkers,family,health_fitness,ios,app_store_search,154,268,119.74,True,False
acc_001527,Young & Garcia,premium,budget_cooking,ios,social_media,141,571,87.52,False,False
acc_001528,The Thomass,free,budget_cooking,ios,organic_search,177,303,0.0,False,False
acc_001529,Nelson Household,free,health_fitness,web,app_store_search,128,35,0.0,True,False
acc_001530,The Williamss,premium,health_fitness,android,app_store_search,157,730,93.89,False,False
acc_001531,Lewis Family,premium,family_planning,ios,social_media,86,580,78.13,False,False
acc_001532,Thompson Household,premium,budget_cooking,ios,app_store_search,153,245,76.29,False,False
acc_001533,Rodriguez Family,family,budget_cooking,android,app_store_search,50,669,134.02,False,False
acc_001534,Jones-White Kitchen,family,foodie,ios,referral,46,431,117.48,False,False
acc_001535,Wright Household,free,health_fitness,ios,social_media,1,473,0.0,False,False
acc_001536,Jones-Green Kitchen,premium,health_fitness,android,referral,135,146,75.9,True,False
acc_001537,Adams-Lee Kitchen,free,health_fitness,ios,organic_search,163,256,0.0,False,False
acc_001538,Thompson Family,premium,foodie,ios,app_store_search,47,678,93.44,False,False
acc_001539,Adams Household,family,foodie,ios,app_store_search,151,659,121.48,True,False
acc_001540,Scott Family,free,health_fitness,android,influencer,99,623,0.0,False,False
acc_001541,Wright Family,family,health_fitness,ios,influencer,38,393,133.49,False,False
acc_001542,King-Williams Kitchen,premium,family_planning,ios,referral,114,317,87.46,True,False
acc_001543,Johnson-Young Kitchen,free,health_fitness,web,influencer,112,83,0.0,False,False
acc_001544,Nelson & Rodriguez,free,health_fitness,ios,app_store_search,151,265,0.0,False,False
acc_001545,Young Family,free,budget_cooking,ios,paid_social,149,492,0.0,True,False
acc_001546,Moore-Hall Kitchen,premium,budget_cooking,ios,influencer,54,608,88.11,False,False
acc_001547,Taylor Household,premium,foodie,ios,influencer,47,64,80.95,False,False
acc_001548,Jones Family,premium,health_fitness,android,referral,55,261,67.8,False,False
acc_001549,Thompson-Hall Kitchen,free,health_fitness,android,paid_social,61,343,0.0,False,False
acc_001550,Smith Household,premium,family_planning,ios,organic_search,40,650,83.27,False,False
acc_001551,Baker Family,free,foodie,ios,influencer,71,542,0.0,False,False
acc_001552,Martin-Clark Kitchen,free,family_planning,ios,organic_search,87,720,0.0,False,False
acc_001553,King Family,free,foodie,ios,app_store_search,72,416,0.0,True,False
acc_001554,Martin & Davis,premium,family_planning,ios,app_store_search,179,532,64.19,True,False
acc_001555,Wright & Lewis,free,family_planning,ios,social_media,159,187,0.0,False,False
acc_001556,Adams Family,premium,health_fitness,ios,app_store_search,111,677,79.7,False,False
acc_001557,Taylor Household,premium,health_fitness,ios,influencer,130,209,69.53,False,False
acc_001558,Walker & Young,free,family_planning,ios,referral,53,614,0.0,False,False
acc_001559,The Clarks,premium,foodie,ios,social_media,109,532,85.67,False,False
acc_001560,Clark Household,premium,budget_cooking,ios,app_store_search,56,148,84.86,True,False
acc_001561,The Adamss,premium,dietary_specific,ios,app_store_search,58,361,69.98,True,False
acc_001562,Clark-Williams Kitchen,premium,dietary_specific,android,referral,76,523,77.47,False,False
acc_001563,White Household,premium,foodie,web,app_store_search,134,475,85.7,True,False
acc_001564,Smith-Robinson Kitchen,family,health_fitness,android,social_media,102,392,133.8,False,False
acc_001565,Davis Household,premium,family_planning,ios,influencer,49,410,84.76,False,False
acc_001566,Harris Family,premium,health_fitness,android,referral,102,407,78.82,False,False
acc_001567,White-Martin Kitchen,premium,foodie,ios,referral,126,381,79.86,False,False
acc_001568,Green-Taylor Kitchen,premium,family_planning,ios,app_store_search,14,713,88.37,False,False
acc_001569,Wright Household,premium,foodie,ios,app_store_search,51,220,82.12,False,True
acc_001570,King Household,premium,dietary_specific,ios,app_store_search,76,651,76.33,False,False
acc_001571,Thompson-Thompson Kitchen,premium,budget_cooking,ios,paid_social,17,298,71.55,True,False
acc_001572,Thompson Family,family,health_fitness,ios,paid_social,68,582,125.3,False,False
acc_001573,Walker-Hall Kitchen,premium,foodie,web,paid_social,146,28,73.49,False,False
acc_001574,Wilson-Brown Kitchen,free,foodie,ios,app_store_search,64,645,0.0,False,True
acc_001575,Thompson Family,premium,budget_cooking,ios,app_store_search,119,31,80.79,False,False
acc_001576,The Moores,free,family_planning,web,social_media,131,82,0.0,False,False
acc_001577,Nelson & Martin,premium,family_planning,android,organic_search,131,727,77.01,False,False
acc_001578,Smith-Harris Kitchen,premium,family_planning,android,app_store_search,107,484,84.54,False,False
acc_001579,Garcia Family,free,dietary_specific,web,app_store_search,135,108,0.0,True,False
acc_001580,Lewis-Jones Kitchen,premium,budget_cooking,android,referral,151,575,77.74,False,False
acc_001581,Wright-Green Kitchen,premium,foodie,web,organic_search,120,247,82.86,False,False
acc_001582,Davis-Young Kitchen,premium,family_planning,android,social_media,114,491,85.31,False,False
acc_001583,Moore Family,premium,budget_cooking,android,influencer,131,487,88.58,False,False
acc_001584,Garcia Household,free,budget_cooking,ios,app_store_search,113,538,0.0,False,False
acc_001585,Adams-Lewis Kitchen,free,dietary_specific,android,social_media,85,661,0.0,False,False
acc_001586,Scott Household,premium,family_planning,android,influencer,34,537,79.25,True,False
acc_001587,Adams & Martin,free,foodie,ios,influencer,142,617,0.0,False,False
acc_001588,Carter & Miller,premium,family_planning,ios,influencer,107,59,82.87,False,False
acc_001589,Robinson Family,premium,health_fitness,ios,app_store_search,43,117,75.26,False,False
acc_001590,Anderson-Carter Kitchen,premium,health_fitness,ios,app_store_search,158,503,82.39,True,False
acc_001591,Carter Household,free,dietary_specific,ios,referral,13,508,0.0,False,False
acc_001592,The Youngs,free,foodie,ios,referral,136,416,0.0,False,False
acc_001593,The Andersons,free,dietary_specific,android,social_media,109,379,0.0,False,False
acc_001594,Davis-Jones Kitchen,premium,family_planning,android,paid_social,16,36,74.77,False,False
acc_001595,Johnson Household,family,family_planning,android,app_store_search,37,699,128.97,False,False
acc_001596,The Halls,free,family_planning,android,referral,58,181,0.0,False,False
acc_001597,Lee-Walker Kitchen,premium,budget_cooking,ios,referral,76,226,81.58,False,False
acc_001598,Baker Household,free,health_fitness,android,app_store_search,29,638,0.0,False,False
acc_001599,The Walkers,premium,foodie,android,paid_social,58,115,87.9,False,False
acc_001600,The Daviss,premium,budget_cooking,ios,influencer,151,145,78.69,False,False
acc_001601,White-Thompson Kitchen,premium,dietary_specific,ios,paid_social,147,44,75.65,False,False
acc_001602,The Joness,premium,dietary_specific,ios,paid_social,35,15,77.12,False,False
acc_001603,Moore Household,free,budget_cooking,ios,social_media,10,571,0.0,False,False
acc_001604,Garcia & Wilson,free,dietary_specific,android,referral,77,664,0.0,False,True
acc_001605,White-Williams Kitchen,free,family_planning,ios,referral,35,328,0.0,True,False
acc_001606,Green & Wright,premium,family_planning,web,referral,162,641,77.3,False,False
acc_001607,Scott & King,premium,health_fitness,web,paid_social,82,574,77.39,False,False
acc_001608,Wilson & Wilson,premium,dietary_specific,ios,social_media,36,506,74.89,False,True
acc_001609,Clark-Walker Kitchen,free,budget_cooking,android,referral,74,507,0.0,False,False
acc_001610,Moore-Johnson Kitchen,premium,foodie,ios,app_store_search,2,718,87.35,False,False
acc_001611,Wilson Family,premium,foodie,ios,influencer,122,562,82.82,True,False
acc_001612,Jones Household,free,health_fitness,android,referral,19,575,0.0,False,False
acc_001613,Lee Household,premium,foodie,android,app_store_search,148,452,84.1,False,False
acc_001614,Adams & Jones,free,health_fitness,ios,social_media,165,357,0.0,False,False
acc_001615,The Carters,premium,health_fitness,android,app_store_search,122,432,91.45,False,True
acc_001616,Johnson Household,free,budget_cooking,ios,app_store_search,71,153,0.0,False,False
acc_001617,The Browns,free,foodie,android,app_store_search,29,91,0.0,True,False
acc_001618,Davis Family,free,foodie,web,app_store_search,40,233,0.0,False,False
acc_001619,Lee-Rodriguez Kitchen,free,budget_cooking,android,referral,44,19,0.0,False,False
acc_001620,Hall & Scott,family,health_fitness,android,social_media,160,498,138.99,False,False
acc_001621,Garcia-King Kitchen,premium,budget_cooking,ios,app_store_search,103,406,75.46,False,False
acc_001622,Carter Family,free,dietary_specific,ios,app_store_search,94,498,0.0,False,False
acc_001623,Thomas & Wilson,premium,family_planning,ios,app_store_search,178,608,80.87,True,False
acc_001624,Green Family,free,dietary_specific,android,referral,38,620,0.0,False,False
acc_001625,Smith Family,family,budget_cooking,ios,app_store_search,54,291,127.51,False,False
acc_001626,Davis Household,premium,health_fitness,android,social_media,157,256,77.05,False,False
acc_001627,Garcia Household,free,dietary_specific,ios,app_store_search,22,486,0.0,False,False
acc_001628,The Carters,family,family_planning,android,organic_search,4,581,144.37,False,False
acc_001629,The Andersons,premium,family_planning,android,referral,164,345,86.88,False,False
acc_001630,The Williamss,family,health_fitness,ios,app_store_search,150,613,128.95,False,False
acc_001631,Thomas Household,premium,budget_cooking,ios,app_store_search,22,485,83.81,False,False
acc_001632,Rodriguez Household,free,family_planning,ios,influencer,7,598,0.0,False,False
acc_001633,Johnson & Allen,free,health_fitness,web,app_store_search,107,695,0.0,False,False
acc_001634,Harris-Carter Kitchen,free,health_fitness,ios,referral,55,628,0.0,False,False
acc_001635,Harris Household,premium,foodie,android,influencer,79,62,78.77,False,False
acc_001636,Rodriguez-Thomas Kitchen,premium,foodie,ios,paid_social,154,649,89.38,False,False
acc_001637,Brown Family,free,health_fitness,ios,referral,108,90,0.0,False,False
acc_001638,Robinson Household,free,family_planning,ios,organic_search,126,102,0.0,False,False
acc_001639,Lewis Family,family,family_planning,ios,organic_search,133,179,133.41,False,False
acc_001640,Allen Household,family,health_fitness,web,app_store_search,121,460,139.46,True,False
acc_001641,Johnson Household,family,foodie,android,app_store_search,31,402,138.75,True,False
acc_001642,Miller & Lewis,family,health_fitness,ios,social_media,169,457,126.19,False,False
acc_001643,White-Taylor Kitchen,family,health_fitness,android,app_store_search,119,80,124.43,False,False
acc_001644,Davis-Jackson Kitchen,family,foodie,web,app_store_search,151,122,136.45,False,False
acc_001645,Green Household,free,health_fitness,web,referral,116,102,0.0,False,False
acc_001646,Green-Taylor Kitchen,free,dietary_specific,android,app_store_search,1,241,0.0,False,False
acc_001647,Jones Family,premium,budget_cooking,android,app_store_search,105,667,61.55,False,False
acc_001648,The Taylors,premium,health_fitness,android,app_store_search,41,689,83.47,False,True
acc_001649,White Household,premium,family_planning,android,social_media,0,46,74.46,False,False
acc_001650,Jones Family,family,family_planning,ios,organic_search,49,335,131.37,False,False
acc_001651,Scott & Smith,free,foodie,web,referral,142,515,0.0,True,False
acc_001652,Moore & Baker,free,family_planning,android,paid_social,77,262,0.0,False,False
acc_001653,White Family,free,foodie,android,app_store_search,32,657,0.0,False,False
acc_001654,The Bakers,family,foodie,android,app_store_search,118,246,134.35,False,False
acc_001655,The Smiths,premium,family_planning,android,referral,141,353,70.25,False,False
acc_001656,Smith Household,premium,budget_cooking,android,social_media,145,454,73.16,False,False
acc_001657,Harris & Allen,premium,family_planning,ios,referral,95,293,66.26,False,False
acc_001658,Anderson Family,premium,foodie,ios,app_store_search,131,34,71.33,False,False
acc_001659,Lee Family,family,health_fitness,android,organic_search,72,558,131.94,True,False
acc_001660,White-Scott Kitchen,premium,family_planning,android,referral,153,421,95.46,False,False
acc_001661,Jackson Household,premium,health_fitness,ios,referral,61,76,75.02,False,False
acc_001662,Miller-Green Kitchen,free,foodie,android,social_media,11,245,0.0,False,False
acc_001663,The Bakers,premium,family_planning,ios,app_store_search,153,174,86.77,False,False
acc_001664,Walker & Moore,premium,dietary_specific,ios,app_store_search,101,19,81.42,True,False
acc_001665,Davis Household,premium,dietary_specific,ios,app_store_search,107,60,83.2,False,False
acc_001666,Taylor-Moore Kitchen,premium,health_fitness,android,app_store_search,165,609,90.67,False,False
acc_001667,The Wrights,premium,family_planning,android,app_store_search,148,474,80.16,False,False
acc_001668,Rodriguez & Hall,free,family_planning,android,referral,19,561,0.0,False,True
acc_001669,Williams Family,free,foodie,web,organic_search,115,700,0.0,True,False
acc_001670,The Kings,premium,budget_cooking,ios,app_store_search,40,603,73.6,True,False
acc_001671,Jones Family,free,health_fitness,ios,referral,174,574,0.0,True,False
acc_001672,Baker & Williams,free,family_planning,ios,organic_search,162,401,0.0,False,False
